epoch,recorded_at_utc,edge_loss,det_loss,validation_loss,validation_acc,validation_recall,validation_score,best_score,is_best,train_seconds,validation_seconds,base_seed,effective_seed,fold
371,2026-07-19T21:43:59Z,0.00016062130854532054,0.002452660385310071,0.00014360520915149497,0.9998409170987905,0.9722523303706915,0.9720976616492685,0.9768874172435307,0,1187.1368216704577,21.4077234454453,314159,314159,0
372,2026-07-19T22:04:12Z,0.00015964722120778284,0.002441376193203066,0.00011339985199245923,0.9998672997859086,0.9699761543464123,0.969847438303067,0.9768874172435307,0,1191.7695827903226,21.16231418866664,314159,314159,0
373,2026-07-19T22:24:30Z,0.00015243146818750045,0.002415262553240223,0.00011666041014613999,0.9998655847104171,0.9769130717537394,0.9767817597003023,0.9768874172435307,0,1195.9789821235463,21.268841271288693,314159,314159,0
374,2026-07-19T22:44:41Z,0.00015491133602836698,0.002551162648799082,0.00011544307065211476,0.9998725831253819,0.9745285063949707,0.9744043350184596,0.9768874172435307,0,1190.112834777683,20.962321455590427,314159,314159,0
375,2026-07-19T23:04:38Z,0.00015437682898660754,0.002422857753000108,0.00011238659837079244,0.9998698545330942,0.9748536743984392,0.9747268016118197,0.9768874172435307,0,1175.348654575646,21.145072852261364,314159,314159,0
376,2026-07-19T23:24:45Z,0.00015406104589618715,0.0025051148329308503,0.0001038984294282979,0.9998699381175236,0.9738781703880338,0.9737515059598905,0.9768874172435307,0,1185.5714698135853,21.01710079330951,314159,314159,0
377,2026-07-19T23:44:44Z,0.00016317095800178977,0.002401313859488059,0.0001481163161850697,0.9998509659270851,0.9742033383915023,0.9740581489001345,0.9768874172435307,0,1178.3124950192869,20.657848904840648,314159,314159,0
378,2026-07-20T00:04:47Z,0.00016442121884809813,0.0025127658371503388,0.00013175960759439636,0.9998564692954801,0.9710600476913072,0.970920670758531,0.9768874172435307,0,1181.7393030477688,20.993058287538588,314159,314159,0
379,2026-07-20T00:24:59Z,0.00015375152615462617,0.002561560485288186,0.00011286450309782148,0.9998704811536083,0.9764795144157815,0.9763530419155493,0.9768874172435307,0,1190.5655723810196,21.03190240263939,314159,314159,0
380,2026-07-20T00:45:20Z,0.00015525562618672886,0.002443485845329102,0.00013640609669687807,0.9998629413066461,0.9771298504227184,0.9769959262821823,0.9769959262821823,1,1200.1489161392674,20.573891568928957,314159,314159,0
381,2026-07-20T01:05:26Z,0.00015400209395443888,0.002595865400694739,0.00011991925584320634,0.9998664992560439,0.9781053544331237,0.9779747766406395,0.9779747766406395,1,1184.5482606990263,20.948514560237527,314159,314159,0
382,2026-07-20T01:25:20Z,0.00016330526304677036,0.0023507111066081213,0.00011095045026773235,0.999866053683332,0.9765879037502709,0.9764570933976611,0.9779747766406395,0,1173.5341494893655,20.968363099731505,314159,314159,0
383,2026-07-20T01:45:27Z,0.00015710065944707767,0.0024268930488558636,0.000115802304467962,0.9998684865930301,0.9740949490570128,0.9739668425115501,0.9779747766406395,0,1185.9475383851677,20.632536399178207,314159,314159,0
384,2026-07-20T02:05:38Z,0.00015805237621156345,0.0025405891086256404,0.00012522925517572655,0.999864379601755,0.9733362237155864,0.9732042194692998,0.9779747766406395,0,1189.7670833542943,20.927015801891685,314159,314159,0
385,2026-07-20T02:25:36Z,0.00016019253166468466,0.0024840016949966353,0.00011458903647772978,0.9998724721016876,0.9733362237155864,0.9732120961926246,0.9779747766406395,0,1175.9902096930891,21.095576534979045,314159,314159,0
386,2026-07-20T02:45:40Z,0.00016322779137211245,0.00241351294234023,0.000138660872924512,0.999858327894442,0.9717103836982441,0.971572719442193,0.9779747766406395,0,1182.8644906012341,21.23973163496703,314159,314159,0
387,2026-07-20T03:05:39Z,0.00015527418103341694,0.002420737401903362,0.0001190751675977637,0.9998664609687713,0.9745285063949707,0.9743983688023219,0.9779747766406395,0,1177.968758687377,20.73771464638412,314159,314159,0
388,2026-07-20T03:25:43Z,0.00015597130560358606,0.002347237640710175,0.00012549197328095757,0.9998526298052786,0.9757207890743551,0.9755769969116754,0.9779747766406395,0,1183.2223015520722,21.00023508258164,314159,314159,0
389,2026-07-20T03:45:46Z,0.0001591924651006215,0.002474134625301604,0.00012458892704596394,0.9998562156153921,0.9751788424019077,0.9750386269121702,0.9779747766406395,0,1181.4996149130166,21.073570618405938,314159,314159,0
390,2026-07-20T04:05:47Z,0.00015540893314704024,0.002331093087272993,0.00012605804389039633,0.9998634775867858,0.9729026663776285,0.972769843357792,0.9779747766406395,0,1179.437023411505,20.890673460438848,314159,314159,0
391,2026-07-20T04:25:46Z,0.00015324829196455193,0.002404601710829144,0.00012382366103622547,0.9998704059513451,0.9737697810535443,0.9736435862851598,0.9779747766406395,0,1177.8952031526715,20.72967127803713,314159,314159,0
392,2026-07-20T04:45:49Z,0.00015551802876741174,0.0024258267681835804,0.00010701247321751737,0.9998697258090901,0.9736613917190549,0.9735345487690285,0.9779747766406395,0,1182.5975260846317,20.773235878907144,314159,314159,0
393,2026-07-20T05:05:55Z,0.0001557892149996814,0.0024381843464856387,0.00012647765465255333,0.9998581340319022,0.972360719705181,0.9722227748103397,0.9779747766406395,0,1184.4318641517311,20.888530894182622,314159,314159,0
394,2026-07-20T05:25:48Z,0.00016956631824769418,0.0023771724359552483,0.0001331174395286816,0.9998598975281765,0.9739865597225233,0.9738501017979834,0.9779747766406395,0,1172.7192665124312,20.633416631259024,314159,314159,0
395,2026-07-20T05:45:49Z,0.00015857172570466345,0.0023788948404383304,0.0001154434197981529,0.9998614419770893,0.9756123997398656,0.9754772208146304,0.9779747766406395,0,1179.5433868663386,21.0293027497828,314159,314159,0
396,2026-07-20T06:05:49Z,0.00015877273188846013,0.0023834558485398734,0.00010730033949583718,0.9998753983326274,0.9766962930847605,0.9765745950981255,0.9779747766406395,0,1178.7322934549302,20.978777187876403,314159,314159,0
397,2026-07-20T06:25:52Z,0.0001628603035474712,0.0022791316604319693,0.0001102149713627841,0.9998747284119951,0.9750704530674181,0.9749483044433457,0.9779747766406395,0,1181.8275916585699,21.080420896410942,314159,314159,0
398,2026-07-20T06:46:05Z,0.0001563387677852121,0.002444651239219689,0.00010112450486120069,0.9998814741188602,0.9697593756774333,0.9696444340929375,0.9779747766406395,0,1191.5496434131637,21.481794052757323,314159,314159,0
399,2026-07-20T07:06:06Z,0.00015582523225238075,0.0023475973428027717,0.00010478287128648556,0.9998731463208196,0.9745285063949707,0.9744048838684682,0.9779747766406395,0,1179.28796006646,21.13206923659891,314159,314159,0
400,2026-07-20T07:26:12Z,0.00015537457768152087,0.0025127971824129127,0.00010980715391659644,0.9998817885117327,0.9755040104053762,0.9753886946244954,0.9779747766406395,0,1184.251190838404,21.156982198357582,314159,314159,0
